route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
R24,WEEKEND,R24-D0-WE-1540,Drachevo,0,,SHP-R24-D0
R24,WEEKEND,R24-D0-WE-1620,Drachevo,0,,SHP-R24-D0
R24,WEEKEND,R24-D0-WE-1700,Drachevo,0,,SHP-R24-D0
R24,WEEKEND,R24-D0-WE-1740,Drachevo,0,,SHP-R24-D0
R24,WEEKEND,R24-D0-WE-1820,Drachevo,0,,SHP-R24-D0
R24,WEEKEND,R24-D0-WE-1900,Drachevo,0,,SHP-R24-D0
R24,WEEKEND,R24-D0-WE-1940,Drachevo,0,,SHP-R24-D0
R24,WEEKEND,R24-D0-WE-2020,Drachevo,0,,SHP-R24-D0
R24,WEEKEND,R24-D0-WE-2100,Drachevo,0,,SHP-R24-D0
R24,WEEKEND,R24-D0-WE-2140,Drachevo,0,,SHP-R24-D0
R24,WEEKEND,R24-D1-WE-0700,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-0740,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-0820,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-0900,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-0940,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-1020,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-1100,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-1140,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-1220,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-1300,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-1340,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-1420,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-1500,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-1540,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-1620,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-1700,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-1740,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-1820,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-1900,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-1940,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-2020,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-2100,Kisela Voda,1,,SHP-R24-D1
R24,WEEKEND,R24-D1-WE-2140,Kisela Voda,1,,SHP-R24-D1
R2,WEEKDAY,R2-D0-WD-night,Novo Lisice,0,,SHP-R2-D0
R2,WEEKDAY,R2-D1-WD-night,Gjorche Petrov,1,,SHP-R2-D1
