trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
R5-D0-WE-1430,14:40:00,14:40:00,S16,3,,0,0,2846.5
R5-D0-WE-1430,14:44:00,14:44:00,S19,4,,0,0,3904.5
R5-D0-WE-1430,14:48:30,14:48:30,S03,5,,0,0,5129.4
R5-D0-WE-1430,14:50:30,14:50:30,S24,6,,0,0,5532.6
R5-D0-WE-1430,14:53:00,14:53:00,S02,7,,0,0,6124.6
R5-D0-WE-1430,14:59:30,14:59:30,S21,8,,0,0,8097.8
R5-D0-WE-1430,15:02:00,15:02:00,S22,9,,0,0,8761.5
R5-D0-WE-1430,15:06:30,15:06:30,S20,10,,0,0,9993.7
R5-D0-WE-1500,15:00:00,15:00:00,S18,1,,0,0,0.0
R5-D0-WE-1500,15:06:00,15:06:00,S17,2,,0,0,1685.1
R5-D0-WE-1500,15:10:00,15:10:00,S16,3,,0,0,2846.5
R5-D0-WE-1500,15:14:00,15:14:00,S19,4,,0,0,3904.5
R5-D0-WE-1500,15:18:30,15:18:30,S03,5,,0,0,5129.4
R5-D0-WE-1500,15:20:30,15:20:30,S24,6,,0,0,5532.6
R5-D0-WE-1500,15:23:00,15:23:00,S02,7,,0,0,6124.6
R5-D0-WE-1500,15:29:30,15:29:30,S21,8,,0,0,8097.8
R5-D0-WE-1500,15:32:00,15:32:00,S22,9,,0,0,8761.5
R5-D0-WE-1500,15:36:30,15:36:30,S20,10,,0,0,9993.7
R5-D0-WE-1530,15:30:00,15:30:00,S18,1,,0,0,0.0
R5-D0-WE-1530,15:36:00,15:36:00,S17,2,,0,0,1685.1
R5-D0-WE-1530,15:40:00,15:40:00,S16,3,,0,0,2846.5
R5-D0-WE-1530,15:44:00,15:44:00,S19,4,,0,0,3904.5
R5-D0-WE-1530,15:48:30,15:48:30,S03,5,,0,0,5129.4
R5-D0-WE-1530,15:50:30,15:50:30,S24,6,,0,0,5532.6
R5-D0-WE-1530,15:53:00,15:53:00,S02,7,,0,0,6124.6
R5-D0-WE-1530,15:59:30,15:59:30,S21,8,,0,0,8097.8
R5-D0-WE-1530,16:02:00,16:02:00,S22,9,,0,0,8761.5
R5-D0-WE-1530,16:06:30,16:06:30,S20,10,,0,0,9993.7
R5-D0-WE-1600,16:00:00,16:00:00,S18,1,,0,0,0.0
R5-D0-WE-1600,16:06:00,16:06:00,S17,2,,0,0,1685.1
R5-D0-WE-1600,16:10:00,16:10:00,S16,3,,0,0,2846.5
R5-D0-WE-1600,16:14:00,16:14:00,S19,4,,0,0,3904.5
R5-D0-WE-1600,16:18:30,16:18:30,S03,5,,0,0,5129.4
R5-D0-WE-1600,16:20:30,16:20:30,S24,6,,0,0,5532.6
R5-D0-WE-1600,16:23:00,16:23:00,S02,7,,0,0,6124.6
R5-D0-WE-1600,16:29:30,16:29:30,S21,8,,0,0,8097.8
R5-D0-WE-1600,16:32:00,16:32:00,S22,9,,0,0,8761.5
R5-D0-WE-1600,16:36:30,16:36:30,S20,10,,0,0,9993.7
R5-D0-WE-1630,16:30:00,16:30:00,S18,1,,0,0,0.0
R5-D0-WE-1630,16:36:00,16:36:00,S17,2,,0,0,1685.1
R5-D0-WE-1630,16:40:00,16:40:00,S16,3,,0,0,2846.5
R5-D0-WE-1630,16:44:00,16:44:00,S19,4,,0,0,3904.5
R5-D0-WE-1630,16:48:30,16:48:30,S03,5,,0,0,5129.4
R5-D0-WE-1630,16:50:30,16:50:30,S24,6,,0,0,5532.6
R5-D0-WE-1630,16:53:00,16:53:00,S02,7,,0,0,6124.6
R5-D0-WE-1630,16:59:30,16:59:30,S21,8,,0,0,8097.8
R5-D0-WE-1630,17:02:00,17:02:00,S22,9,,0,0,8761.5
R5-D0-WE-1630,17:06:30,17:06:30,S20,10,,0,0,9993.7
R5-D0-WE-1700,17:00:00,17:00:00,S18,1,,0,0,0.0
R5-D0-WE-1700,17:06:00,17:06:00,S17,2,,0,0,1685.1
R5-D0-WE-1700,17:10:00,17:10:00,S16,3,,0,0,2846.5
R5-D0-WE-1700,17:14:00,17:14:00,S19,4,,0,0,3904.5
R5-D0-WE-1700,17:18:30,17:18:30,S03,5,,0,0,5129.4
R5-D0-WE-1700,17:20:30,17:20:30,S24,6,,0,0,5532.6
R5-D0-WE-1700,17:23:00,17:23:00,S02,7,,0,0,6124.6
R5-D0-WE-1700,17:29:30,17:29:30,S21,8,,0,0,8097.8
R5-D0-WE-1700,17:32:00,17:32:00,S22,9,,0,0,8761.5
R5-D0-WE-1700,17:36:30,17:36:30,S20,10,,0,0,9993.7
R5-D0-WE-1730,17:30:00,17:30:00,S18,1,,0,0,0.0
R5-D0-WE-1730,17:36:00,17:36:00,S17,2,,0,0,1685.1
R5-D0-WE-1730,17:40:00,17:40:00,S16,3,,0,0,2846.5
R5-D0-WE-1730,17:44:00,17:44:00,S19,4,,0,0,3904.5
R5-D0-WE-1730,17:48:30,17:48:30,S03,5,,0,0,5129.4
R5-D0-WE-1730,17:50:30,17:50:30,S24,6,,0,0,5532.6
R5-D0-WE-1730,17:53:00,17:53:00,S02,7,,0,0,6124.6
R5-D0-WE-1730,17:59:30,17:59:30,S21,8,,0,0,8097.8
R5-D0-WE-1730,18:02:00,18:02:00,S22,9,,0,0,8761.5
R5-D0-WE-1730,18:06:30,18:06:30,S20,10,,0,0,9993.7
R5-D0-WE-1800,18:00:00,18:00:00,S18,1,,0,0,0.0
R5-D0-WE-1800,18:06:00,18:06:00,S17,2,,0,0,1685.1
R5-D0-WE-1800,18:10:00,18:10:00,S16,3,,0,0,2846.5
R5-D0-WE-1800,18:14:00,18:14:00,S19,4,,0,0,3904.5
R5-D0-WE-1800,18:18:30,18:18:30,S03,5,,0,0,5129.4
R5-D0-WE-1800,18:20:30,18:20:30,S24,6,,0,0,5532.6
R5-D0-WE-1800,18:23:00,18:23:00,S02,7,,0,0,6124.6
R5-D0-WE-1800,18:29:30,18:29:30,S21,8,,0,0,8097.8
R5-D0-WE-1800,18:32:00,18:32:00,S22,9,,0,0,8761.5
R5-D0-WE-1800,18:36:30,18:36:30,S20,10,,0,0,9993.7
R5-D0-WE-1830,18:30:00,18:30:00,S18,1,,0,0,0.0
R5-D0-WE-1830,18:36:00,18:36:00,S17,2,,0,0,1685.1
R5-D0-WE-1830,18:40:00,18:40:00,S16,3,,0,0,2846.5
R5-D0-WE-1830,18:44:00,18:44:00,S19,4,,0,0,3904.5
R5-D0-WE-1830,18:48:30,18:48:30,S03,5,,0,0,5129.4
R5-D0-WE-1830,18:50:30,18:50:30,S24,6,,0,0,5532.6
R5-D0-WE-1830,18:53:00,18:53:00,S02,7,,0,0,6124.6
R5-D0-WE-1830,18:59:30,18:59:30,S21,8,,0,0,8097.8
R5-D0-WE-1830,19:02:00,19:02:00,S22,9,,0,0,8761.5
R5-D0-WE-1830,19:06:30,19:06:30,S20,10,,0,0,9993.7
R5-D0-WE-1900,19:00:00,19:00:00,S18,1,,0,0,0.0
R5-D0-WE-1900,19:06:00,19:06:00,S17,2,,0,0,1685.1
R5-D0-WE-1900,19:10:00,19:10:00,S16,3,,0,0,2846.5
R5-D0-WE-1900,19:14:00,19:14:00,S19,4,,0,0,3904.5
R5-D0-WE-1900,19:18:30,19:18:30,S03,5,,0,0,5129.4
R5-D0-WE-1900,19:20:30,19:20:30,S24,6,,0,0,5532.6
R5-D0-WE-1900,19:23:00,19:23:00,S02,7,,0,0,6124.6
R5-D0-WE-1900,19:29:30,19:29:30,S21,8,,0,0,8097.8
R5-D0-WE-1900,19:32:00,19:32:00,S22,9,,0,0,8761.5
R5-D0-WE-1900,19:36:30,19:36:30,S20,10,,0,0,9993.7
R5-D0-WE-1930,19:30:00,19:30:00,S18,1,,0,0,0.0
R5-D0-WE-1930,19:36:00,19:36:00,S17,2,,0,0,1685.1
R5-D0-WE-1930,19:40:00,19:40:00,S16,3,,0,0,2846.5
R5-D0-WE-1930,19:44:00,19:44:00,S19,4,,0,0,3904.5
R5-D0-WE-1930,19:48:30,19:48:30,S03,5,,0,0,5129.4
R5-D0-WE-1930,19:50:30,19:50:30,S24,6,,0,0,5532.6
R5-D0-WE-1930,19:53:00,19:53:00,S02,7,,0,0,6124.6
R5-D0-WE-1930,19:59:30,19:59:30,S21,8,,0,0,8097.8
R5-D0-WE-1930,20:02:00,20:02:00,S22,9,,0,0,8761.5
R5-D0-WE-1930,20:06:30,20:06:30,S20,10,,0,0,9993.7
R5-D0-WE-2000,20:00:00,20:00:00,S18,1,,0,0,0.0
R5-D0-WE-2000,20:06:00,20:06:00,S17,2,,0,0,1685.1
R5-D0-WE-2000,20:10:00,20:10:00,S16,3,,0,0,2846.5
R5-D0-WE-2000,20:14:00,20:14:00,S19,4,,0,0,3904.5
R5-D0-WE-2000,20:18:30,20:18:30,S03,5,,0,0,5129.4
R5-D0-WE-2000,20:20:30,20:20:30,S24,6,,0,0,5532.6
R5-D0-WE-2000,20:23:00,20:23:00,S02,7,,0,0,6124.6
R5-D0-WE-2000,20:29:30,20:29:30,S21,8,,0,0,8097.8
R5-D0-WE-2000,20:32:00,20:32:00,S22,9,,0,0,8761.5
R5-D0-WE-2000,20:36:30,20:36:30,S20,10,,0,0,9993.7
R5-D0-WE-2030,20:30:00,20:30:00,S18,1,,0,0,0.0
R5-D0-WE-2030,20:36:00,20:36:00,S17,2,,0,0,1685.1
R5-D0-WE-2030,20:40:00,20:40:00,S16,3,,0,0,2846.5
R5-D0-WE-2030,20:44:00,20:44:00,S19,4,,0,0,3904.5
R5-D0-WE-2030,20:48:30,20:48:30,S03,5,,0,0,5129.4
R5-D0-WE-2030,20:50:30,20:50:30,S24,6,,0,0,5532.6
R5-D0-WE-2030,20:53:00,20:53:00,S02,7,,0,0,6124.6
R5-D0-WE-2030,20:59:30,20:59:30,S21,8,,0,0,8097.8
R5-D0-WE-2030,21:02:00,21:02:00,S22,9,,0,0,8761.5
R5-D0-WE-2030,21:06:30,21:06:30,S20,10,,0,0,9993.7
R5-D0-WE-2100,21:00:00,21:00:00,S18,1,,0,0,0.0
R5-D0-WE-2100,21:06:00,21:06:00,S17,2,,0,0,1685.1
R5-D0-WE-2100,21:10:00,21:10:00,S16,3,,0,0,2846.5
R5-D0-WE-2100,21:14:00,21:14:00,S19,4,,0,0,3904.5
R5-D0-WE-2100,21:18:30,21:18:30,S03,5,,0,0,5129.4
R5-D0-WE-2100,21:20:30,21:20:30,S24,6,,0,0,5532.6
R5-D0-WE-2100,21:23:00,21:23:00,S02,7,,0,0,6124.6
R5-D0-WE-2100,21:29:30,21:29:30,S21,8,,0,0,8097.8
R5-D0-WE-2100,21:32:00,21:32:00,S22,9,,0,0,8761.5
R5-D0-WE-2100,21:36:30,21:36:30,S20,10,,0,0,9993.7
R5-D0-WE-2130,21:30:00,21:30:00,S18,1,,0,0,0.0
R5-D0-WE-2130,21:36:00,21:36:00,S17,2,,0,0,1685.1
R5-D0-WE-2130,21:40:00,21:40:00,S16,3,,0,0,2846.5
R5-D0-WE-2130,21:44:00,21:44:00,S19,4,,0,0,3904.5
R5-D0-WE-2130,21:48:30,21:48:30,S03,5,,0,0,5129.4
R5-D0-WE-2130,21:50:30,21:50:30,S24,6,,0,0,5532.6
R5-D0-WE-2130,21:53:00,21:53:00,S02,7,,0,0,6124.6
R5-D0-WE-2130,21:59:30,21:59:30,S21,8,,0,0,8097.8
R5-D0-WE-2130,22:02:00,22:02:00,S22,9,,0,0,8761.5
R5-D0-WE-2130,22:06:30,22:06:30,S20,10,,0,0,9993.7
R5-D0-WE-2200,22:00:00,22:00:00,S18,1,,0,0,0.0
R5-D0-WE-2200,22:06:00,22:06:00,S17,2,,0,0,1685.1
R5-D0-WE-2200,22:10:00,22:10:00,S16,3,,0,0,2846.5
R5-D0-WE-2200,22:14:00,22:14:00,S19,4,,0,0,3904.5
R5-D0-WE-2200,22:18:30,22:18:30,S03,5,,0,0,5129.4
R5-D0-WE-2200,22:20:30,22:20:30,S24,6,,0,0,5532.6
R5-D0-WE-2200,22:23:00,22:23:00,S02,7,,0,0,6124.6
R5-D0-WE-2200,22:29:30,22:29:30,S21,8,,0,0,8097.8
R5-D0-WE-2200,22:32:00,22:32:00,S22,9,,0,0,8761.5
R5-D0-WE-2200,22:36:30,22:36:30,S20,10,,0,0,9993.7
R5-D1-WE-0700,07:00:00,07:00:00,S20,1,,0,0,0.0
R5-D1-WE-0700,07:04:30,07:04:30,S22,2,,0,0,1232.1
R5-D1-WE-0700,07:07:00,07:07:00,S21,3,,0,0,1895.9
R5-D1-WE-0700,07:13:30,07:13:30,S02,4,,0,0,3869.0
R5-D1-WE-0700,07:16:00,07:16:00,S24,5,,0,0,4461.1
R5-D1-WE-0700,07:18:00,07:18:00,S03,6,,0,0,4864.2
R5-D1-WE-0700,07:22:30,07:22:30,S19,7,,0,0,6089.1
R5-D1-WE-0700,07:26:30,07:26:30,S16,8,,0,0,7147.2
R5-D1-WE-0700,07:30:30,07:30:30,S17,9,,0,0,8308.6
R5-D1-WE-0700,07:36:30,07:36:30,S18,10,,0,0,9993.7
R5-D1-WE-0730,07:30:00,07:30:00,S20,1,,0,0,0.0
R5-D1-WE-0730,07:34:30,07:34:30,S22,2,,0,0,1232.1
R5-D1-WE-0730,07:37:00,07:37:00,S21,3,,0,0,1895.9
R5-D1-WE-0730,07:43:30,07:43:30,S02,4,,0,0,3869.0
R5-D1-WE-0730,07:46:00,07:46:00,S24,5,,0,0,4461.1
R5-D1-WE-0730,07:48:00,07:48:00,S03,6,,0,0,4864.2
R5-D1-WE-0730,07:52:30,07:52:30,S19,7,,0,0,6089.1
R5-D1-WE-0730,07:56:30,07:56:30,S16,8,,0,0,7147.2
R5-D1-WE-0730,08:00:30,08:00:30,S17,9,,0,0,8308.6
R5-D1-WE-0730,08:06:30,08:06:30,S18,10,,0,0,9993.7
R5-D1-WE-0800,08:00:00,08:00:00,S20,1,,0,0,0.0
R5-D1-WE-0800,08:04:30,08:04:30,S22,2,,0,0,1232.1
R5-D1-WE-0800,08:07:00,08:07:00,S21,3,,0,0,1895.9
R5-D1-WE-0800,08:13:30,08:13:30,S02,4,,0,0,3869.0
R5-D1-WE-0800,08:16:00,08:16:00,S24,5,,0,0,4461.1
R5-D1-WE-0800,08:18:00,08:18:00,S03,6,,0,0,4864.2
R5-D1-WE-0800,08:22:30,08:22:30,S19,7,,0,0,6089.1
R5-D1-WE-0800,08:26:30,08:26:30,S16,8,,0,0,7147.2
R5-D1-WE-0800,08:30:30,08:30:30,S17,9,,0,0,8308.6
R5-D1-WE-0800,08:36:30,08:36:30,S18,10,,0,0,9993.7
R5-D1-WE-0830,08:30:00,08:30:00,S20,1,,0,0,0.0
R5-D1-WE-0830,08:34:30,08:34:30,S22,2,,0,0,1232.1
R5-D1-WE-0830,08:37:00,08:37:00,S21,3,,0,0,1895.9
R5-D1-WE-0830,08:43:30,08:43:30,S02,4,,0,0,3869.0
R5-D1-WE-0830,08:46:00,08:46:00,S24,5,,0,0,4461.1
R5-D1-WE-0830,08:48:00,08:48:00,S03,6,,0,0,4864.2
R5-D1-WE-0830,08:52:30,08:52:30,S19,7,,0,0,6089.1
R5-D1-WE-0830,08:56:30,08:56:30,S16,8,,0,0,7147.2
R5-D1-WE-0830,09:00:30,09:00:30,S17,9,,0,0,8308.6
R5-D1-WE-0830,09:06:30,09:06:30,S18,10,,0,0,9993.7
R5-D1-WE-0900,09:00:00,09:00:00,S20,1,,0,0,0.0
R5-D1-WE-0900,09:04:30,09:04:30,S22,2,,0,0,1232.1
R5-D1-WE-0900,09:07:00,09:07:00,S21,3,,0,0,1895.9
R5-D1-WE-0900,09:13:30,09:13:30,S02,4,,0,0,3869.0
R5-D1-WE-0900,09:16:00,09:16:00,S24,5,,0,0,4461.1
R5-D1-WE-0900,09:18:00,09:18:00,S03,6,,0,0,4864.2
R5-D1-WE-0900,09:22:30,09:22:30,S19,7,,0,0,6089.1
R5-D1-WE-0900,09:26:30,09:26:30,S16,8,,0,0,7147.2
R5-D1-WE-0900,09:30:30,09:30:30,S17,9,,0,0,8308.6
R5-D1-WE-0900,09:36:30,09:36:30,S18,10,,0,0,9993.7
R5-D1-WE-0930,09:30:00,09:30:00,S20,1,,0,0,0.0
R5-D1-WE-0930,09:34:30,09:34:30,S22,2,,0,0,1232.1
R5-D1-WE-0930,09:37:00,09:37:00,S21,3,,0,0,1895.9
R5-D1-WE-0930,09:43:30,09:43:30,S02,4,,0,0,3869.0
R5-D1-WE-0930,09:46:00,09:46:00,S24,5,,0,0,4461.1
R5-D1-WE-0930,09:48:00,09:48:00,S03,6,,0,0,4864.2
R5-D1-WE-0930,09:52:30,09:52:30,S19,7,,0,0,6089.1
R5-D1-WE-0930,09:56:30,09:56:30,S16,8,,0,0,7147.2
R5-D1-WE-0930,10:00:30,10:00:30,S17,9,,0,0,8308.6
R5-D1-WE-0930,10:06:30,10:06:30,S18,10,,0,0,9993.7
R5-D1-WE-1000,10:00:00,10:00:00,S20,1,,0,0,0.0
R5-D1-WE-1000,10:04:30,10:04:30,S22,2,,0,0,1232.1
R5-D1-WE-1000,10:07:00,10:07:00,S21,3,,0,0,1895.9
R5-D1-WE-1000,10:13:30,10:13:30,S02,4,,0,0,3869.0
R5-D1-WE-1000,10:16:00,10:16:00,S24,5,,0,0,4461.1
R5-D1-WE-1000,10:18:00,10:18:00,S03,6,,0,0,4864.2
R5-D1-WE-1000,10:22:30,10:22:30,S19,7,,0,0,6089.1
R5-D1-WE-1000,10:26:30,10:26:30,S16,8,,0,0,7147.2
R5-D1-WE-1000,10:30:30,10:30:30,S17,9,,0,0,8308.6
R5-D1-WE-1000,10:36:30,10:36:30,S18,10,,0,0,9993.7
R5-D1-WE-1030,10:30:00,10:30:00,S20,1,,0,0,0.0
R5-D1-WE-1030,10:34:30,10:34:30,S22,2,,0,0,1232.1
R5-D1-WE-1030,10:37:00,10:37:00,S21,3,,0,0,1895.9
R5-D1-WE-1030,10:43:30,10:43:30,S02,4,,0,0,3869.0
R5-D1-WE-1030,10:46:00,10:46:00,S24,5,,0,0,4461.1
R5-D1-WE-1030,10:48:00,10:48:00,S03,6,,0,0,4864.2
R5-D1-WE-1030,10:52:30,10:52:30,S19,7,,0,0,6089.1
R5-D1-WE-1030,10:56:30,10:56:30,S16,8,,0,0,7147.2
R5-D1-WE-1030,11:00:30,11:00:30,S17,9,,0,0,8308.6
R5-D1-WE-1030,11:06:30,11:06:30,S18,10,,0,0,9993.7
R5-D1-WE-1100,11:00:00,11:00:00,S20,1,,0,0,0.0
R5-D1-WE-1100,11:04:30,11:04:30,S22,2,,0,0,1232.1
R5-D1-WE-1100,11:07:00,11:07:00,S21,3,,0,0,1895.9
R5-D1-WE-1100,11:13:30,11:13:30,S02,4,,0,0,3869.0
R5-D1-WE-1100,11:16:00,11:16:00,S24,5,,0,0,4461.1
R5-D1-WE-1100,11:18:00,11:18:00,S03,6,,0,0,4864.2
R5-D1-WE-1100,11:22:30,11:22:30,S19,7,,0,0,6089.1
R5-D1-WE-1100,11:26:30,11:26:30,S16,8,,0,0,7147.2
R5-D1-WE-1100,11:30:30,11:30:30,S17,9,,0,0,8308.6
R5-D1-WE-1100,11:36:30,11:36:30,S18,10,,0,0,9993.7
R5-D1-WE-1130,11:30:00,11:30:00,S20,1,,0,0,0.0
R5-D1-WE-1130,11:34:30,11:34:30,S22,2,,0,0,1232.1
R5-D1-WE-1130,11:37:00,11:37:00,S21,3,,0,0,1895.9
R5-D1-WE-1130,11:43:30,11:43:30,S02,4,,0,0,3869.0
R5-D1-WE-1130,11:46:00,11:46:00,S24,5,,0,0,4461.1
R5-D1-WE-1130,11:48:00,11:48:00,S03,6,,0,0,4864.2
R5-D1-WE-1130,11:52:30,11:52:30,S19,7,,0,0,6089.1
R5-D1-WE-1130,11:56:30,11:56:30,S16,8,,0,0,7147.2
R5-D1-WE-1130,12:00:30,12:00:30,S17,9,,0,0,8308.6
R5-D1-WE-1130,12:06:30,12:06:30,S18,10,,0,0,9993.7
R5-D1-WE-1200,12:00:00,12:00:00,S20,1,,0,0,0.0
R5-D1-WE-1200,12:04:30,12:04:30,S22,2,,0,0,1232.1
R5-D1-WE-1200,12:07:00,12:07:00,S21,3,,0,0,1895.9
R5-D1-WE-1200,12:13:30,12:13:30,S02,4,,0,0,3869.0
R5-D1-WE-1200,12:16:00,12:16:00,S24,5,,0,0,4461.1
R5-D1-WE-1200,12:18:00,12:18:00,S03,6,,0,0,4864.2
R5-D1-WE-1200,12:22:30,12:22:30,S19,7,,0,0,6089.1
R5-D1-WE-1200,12:26:30,12:26:30,S16,8,,0,0,7147.2
R5-D1-WE-1200,12:30:30,12:30:30,S17,9,,0,0,8308.6
R5-D1-WE-1200,12:36:30,12:36:30,S18,10,,0,0,9993.7
R5-D1-WE-1230,12:30:00,12:30:00,S20,1,,0,0,0.0
R5-D1-WE-1230,12:34:30,12:34:30,S22,2,,0,0,1232.1
R5-D1-WE-1230,12:37:00,12:37:00,S21,3,,0,0,1895.9
R5-D1-WE-1230,12:43:30,12:43:30,S02,4,,0,0,3869.0
R5-D1-WE-1230,12:46:00,12:46:00,S24,5,,0,0,4461.1
R5-D1-WE-1230,12:48:00,12:48:00,S03,6,,0,0,4864.2
R5-D1-WE-1230,12:52:30,12:52:30,S19,7,,0,0,6089.1
R5-D1-WE-1230,12:56:30,12:56:30,S16,8,,0,0,7147.2
R5-D1-WE-1230,13:00:30,13:00:30,S17,9,,0,0,8308.6
R5-D1-WE-1230,13:06:30,13:06:30,S18,10,,0,0,9993.7
R5-D1-WE-1300,13:00:00,13:00:00,S20,1,,0,0,0.0
R5-D1-WE-1300,13:04:30,13:04:30,S22,2,,0,0,1232.1
R5-D1-WE-1300,13:07:00,13:07:00,S21,3,,0,0,1895.9
R5-D1-WE-1300,13:13:30,13:13:30,S02,4,,0,0,3869.0
R5-D1-WE-1300,13:16:00,13:16:00,S24,5,,0,0,4461.1
R5-D1-WE-1300,13:18:00,13:18:00,S03,6,,0,0,4864.2
R5-D1-WE-1300,13:22:30,13:22:30,S19,7,,0,0,6089.1
R5-D1-WE-1300,13:26:30,13:26:30,S16,8,,0,0,7147.2
R5-D1-WE-1300,13:30:30,13:30:30,S17,9,,0,0,8308.6
R5-D1-WE-1300,13:36:30,13:36:30,S18,10,,0,0,9993.7
R5-D1-WE-1330,13:30:00,13:30:00,S20,1,,0,0,0.0
R5-D1-WE-1330,13:34:30,13:34:30,S22,2,,0,0,1232.1
R5-D1-WE-1330,13:37:00,13:37:00,S21,3,,0,0,1895.9
R5-D1-WE-1330,13:43:30,13:43:30,S02,4,,0,0,3869.0
R5-D1-WE-1330,13:46:00,13:46:00,S24,5,,0,0,4461.1
R5-D1-WE-1330,13:48:00,13:48:00,S03,6,,0,0,4864.2
R5-D1-WE-1330,13:52:30,13:52:30,S19,7,,0,0,6089.1
R5-D1-WE-1330,13:56:30,13:56:30,S16,8,,0,0,7147.2
R5-D1-WE-1330,14:00:30,14:00:30,S17,9,,0,0,8308.6
R5-D1-WE-1330,14:06:30,14:06:30,S18,10,,0,0,9993.7
R5-D1-WE-1400,14:00:00,14:00:00,S20,1,,0,0,0.0
R5-D1-WE-1400,14:04:30,14:04:30,S22,2,,0,0,1232.1
R5-D1-WE-1400,14:07:00,14:07:00,S21,3,,0,0,1895.9
R5-D1-WE-1400,14:13:30,14:13:30,S02,4,,0,0,3869.0
R5-D1-WE-1400,14:16:00,14:16:00,S24,5,,0,0,4461.1
R5-D1-WE-1400,14:18:00,14:18:00,S03,6,,0,0,4864.2
R5-D1-WE-1400,14:22:30,14:22:30,S19,7,,0,0,6089.1
R5-D1-WE-1400,14:26:30,14:26:30,S16,8,,0,0,7147.2
R5-D1-WE-1400,14:30:30,14:30:30,S17,9,,0,0,8308.6
R5-D1-WE-1400,14:36:30,14:36:30,S18,10,,0,0,9993.7
R5-D1-WE-1430,14:30:00,14:30:00,S20,1,,0,0,0.0
R5-D1-WE-1430,14:34:30,14:34:30,S22,2,,0,0,1232.1
R5-D1-WE-1430,14:37:00,14:37:00,S21,3,,0,0,1895.9
R5-D1-WE-1430,14:43:30,14:43:30,S02,4,,0,0,3869.0
R5-D1-WE-1430,14:46:00,14:46:00,S24,5,,0,0,4461.1
R5-D1-WE-1430,14:48:00,14:48:00,S03,6,,0,0,4864.2
R5-D1-WE-1430,14:52:30,14:52:30,S19,7,,0,0,6089.1
R5-D1-WE-1430,14:56:30,14:56:30,S16,8,,0,0,7147.2
R5-D1-WE-1430,15:00:30,15:00:30,S17,9,,0,0,8308.6
R5-D1-WE-1430,15:06:30,15:06:30,S18,10,,0,0,9993.7
R5-D1-WE-1500,15:00:00,15:00:00,S20,1,,0,0,0.0
R5-D1-WE-1500,15:04:30,15:04:30,S22,2,,0,0,1232.1
R5-D1-WE-1500,15:07:00,15:07:00,S21,3,,0,0,1895.9
R5-D1-WE-1500,15:13:30,15:13:30,S02,4,,0,0,3869.0
R5-D1-WE-1500,15:16:00,15:16:00,S24,5,,0,0,4461.1
R5-D1-WE-1500,15:18:00,15:18:00,S03,6,,0,0,4864.2
R5-D1-WE-1500,15:22:30,15:22:30,S19,7,,0,0,6089.1
R5-D1-WE-1500,15:26:30,15:26:30,S16,8,,0,0,7147.2
R5-D1-WE-1500,15:30:30,15:30:30,S17,9,,0,0,8308.6
R5-D1-WE-1500,15:36:30,15:36:30,S18,10,,0,0,9993.7
R5-D1-WE-1530,15:30:00,15:30:00,S20,1,,0,0,0.0
R5-D1-WE-1530,15:34:30,15:34:30,S22,2,,0,0,1232.1
R5-D1-WE-1530,15:37:00,15:37:00,S21,3,,0,0,1895.9
R5-D1-WE-1530,15:43:30,15:43:30,S02,4,,0,0,3869.0
R5-D1-WE-1530,15:46:00,15:46:00,S24,5,,0,0,4461.1
R5-D1-WE-1530,15:48:00,15:48:00,S03,6,,0,0,4864.2
R5-D1-WE-1530,15:52:30,15:52:30,S19,7,,0,0,6089.1
R5-D1-WE-1530,15:56:30,15:56:30,S16,8,,0,0,7147.2
R5-D1-WE-1530,16:00:30,16:00:30,S17,9,,0,0,8308.6
R5-D1-WE-1530,16:06:30,16:06:30,S18,10,,0,0,9993.7
R5-D1-WE-1600,16:00:00,16:00:00,S20,1,,0,0,0.0
R5-D1-WE-1600,16:04:30,16:04:30,S22,2,,0,0,1232.1
R5-D1-WE-1600,16:07:00,16:07:00,S21,3,,0,0,1895.9
R5-D1-WE-1600,16:13:30,16:13:30,S02,4,,0,0,3869.0
R5-D1-WE-1600,16:16:00,16:16:00,S24,5,,0,0,4461.1
R5-D1-WE-1600,16:18:00,16:18:00,S03,6,,0,0,4864.2
R5-D1-WE-1600,16:22:30,16:22:30,S19,7,,0,0,6089.1
R5-D1-WE-1600,16:26:30,16:26:30,S16,8,,0,0,7147.2
R5-D1-WE-1600,16:30:30,16:30:30,S17,9,,0,0,8308.6
R5-D1-WE-1600,16:36:30,16:36:30,S18,10,,0,0,9993.7
R5-D1-WE-1630,16:30:00,16:30:00,S20,1,,0,0,0.0
R5-D1-WE-1630,16:34:30,16:34:30,S22,2,,0,0,1232.1
R5-D1-WE-1630,16:37:00,16:37:00,S21,3,,0,0,1895.9
R5-D1-WE-1630,16:43:30,16:43:30,S02,4,,0,0,3869.0
R5-D1-WE-1630,16:46:00,16:46:00,S24,5,,0,0,4461.1
R5-D1-WE-1630,16:48:00,16:48:00,S03,6,,0,0,4864.2
R5-D1-WE-1630,16:52:30,16:52:30,S19,7,,0,0,6089.1
R5-D1-WE-1630,16:56:30,16:56:30,S16,8,,0,0,7147.2
R5-D1-WE-1630,17:00:30,17:00:30,S17,9,,0,0,8308.6
R5-D1-WE-1630,17:06:30,17:06:30,S18,10,,0,0,9993.7
